"name.x","fips","population.x","pop_sqmi.x","white.x","black.x","hispanic.x","other_race.x","pct_male.x","pct_female.x","med_age.x","all_rate.x","mddo_rate.x","nppa_rate.x","count_all.x","mddo_count.x","nppa_count.x","name.y","population.y","pop_sqmi.y","white.y","black.y","hispanic.y","other_race.y","pct_male.y","pct_female.y","med_age.y","all_rate.y","mddo_rate.y","nppa_rate.y","count_all.y","mddo_count.y","nppa_count.y","year","pct_change_all","pct_change_mddo","pct_change_nppa"
"Montgomery",19137,10527,24.8,99.363541369811,0.237484563503372,2.89731167474114,0.85494442861214,49.4822836515626,52.5410848294861,44.6,13.2991355561888,12.3491973021754,0.949938254013489,14,13,1,"Montgomery",10527,24.8,99.363541369811,0.237484563503372,2.89731167474114,0.85494442861214,49.4822836515626,52.5410848294861,44.6,24.6983946043507,22.7985180963237,1.89987650802698,26,24,2,"2015 - 2017",-0.113992590481619,-0.104493207941484,-0.00949938254013489
"O'Brien",19141,14179,24.7,97.5315607588687,0.472529797587982,3.84371253261866,2.02412017772763,50.5395302912758,51.0050074053177,43.7,6.34741519148036,4.9368784822625,1.41053670921786,9,7,2,"O'Brien",14179,24.7,97.5315607588687,0.472529797587982,3.84371253261866,2.02412017772763,50.5395302912758,51.0050074053177,43.7,14.1053670921786,10.5790253191339,3.52634177304464,20,15,5,"2015 - 2017",-0.0775795190069822,-0.0564214683687143,-0.0211580506382679
"Osceola",19143,6280,15.7,97.9140127388535,0.286624203821656,6.84713375796178,3.18471337579618,51.640127388535,51.2579617834395,43.7,3.18471337579618,3.18471337579618,0,2,2,0,"Osceola",6280,15.7,97.9140127388535,0.286624203821656,6.84713375796178,3.18471337579618,51.640127388535,51.2579617834395,43.7,3.18471337579618,3.18471337579618,0,2,2,0,"2015 - 2017",0,0,0
"Page",19145,15773,29.5,95.3464781588791,2.23166170037406,2.77689722944272,0.722754073416598,52.3743105306536,48.6337412033221,43.7,26.6277816521905,21.5558232422494,5.07195840994104,42,34,8,"Page",15773,29.5,95.3464781588791,2.23166170037406,2.77689722944272,0.722754073416598,52.3743105306536,48.6337412033221,43.7,35.5037088695873,29.7977556584036,5.70595321118367,56,47,9,"2015 - 2017",-0.0887592721739682,-0.0824193241615419,-0.0063399480124263
"Palo Alto",19147,9322,16.4,98.8092683973396,0.472001716369878,1.63055138382321,0.311092040334692,50.1823642995065,50.8796395623257,43.9,8.58184938854323,8.58184938854323,0,8,8,0,"Palo Alto",9322,16.4,98.8092683973396,0.472001716369878,1.63055138382321,0.311092040334692,50.1823642995065,50.8796395623257,43.9,10.727311735679,9.65458056211114,1.0727311735679,10,9,1,"2015 - 2017",-0.0214546234713581,-0.010727311735679,-0.010727311735679
"Plymouth",19149,25088,29,96.0060586734694,0.302933673469388,2.95758928571429,1.47480867346939,49.3183992346939,50.2750318877551,41.2,3.58737244897959,3.18877551020408,0.39859693877551,9,8,1,"Plymouth",25088,29,96.0060586734694,0.302933673469388,2.95758928571429,1.47480867346939,49.3183992346939,50.2750318877551,41.2,7.57334183673469,5.18176020408163,2.39158163265306,19,13,6,"2015 - 2017",-0.039859693877551,-0.0199298469387755,-0.0199298469387755
"Pocahontas",19151,7179,12.4,99.2617356177741,0.362167432790082,2.31229976319822,0.626828249059758,50.6059339740911,51.2188327065051,47.4,4.17885499373172,4.17885499373172,0,3,3,0,"Pocahontas",7179,12.4,99.2617356177741,0.362167432790082,2.31229976319822,0.626828249059758,50.6059339740911,51.2188327065051,47.4,32.0378882852765,29.251984956122,2.78590332915448,23,21,2,"2015 - 2017",-0.278590332915448,-0.250731299623903,-0.0278590332915448
"Pottawattamie",19155,93349,97.3,92.7251497070135,1.3572721721711,6.58925108999561,2.70490310555014,48.9453556010241,50.8500358868333,38.5,15.7473566936978,14.2476084371552,1.49974825654265,147,133,14,"Pottawattamie",93349,97.3,92.7251497070135,1.3572721721711,6.58925108999561,2.70490310555014,48.9453556010241,50.8500358868333,38.5,29.5664656289837,23.8888472292151,5.67761839976861,276,223,53,"2015 - 2017",-0.138191089352859,-0.096412387920599,-0.0417787014322596
"Ringgold",19159,5127,9.5,97.6009362200117,0.331577920811391,1.7749171055198,0.819192510239906,48.6054222742344,51.4725960600741,45.6,11.7027501462844,9.75229178857031,1.95045835771406,6,5,1,"Ringgold",5127,9.5,97.6009362200117,0.331577920811391,1.7749171055198,0.819192510239906,48.6054222742344,51.4725960600741,45.6,11.7027501462844,9.75229178857031,1.95045835771406,6,5,1,"2015 - 2017",0,0,0
"Sac",19161,10218,17.7,99.0898414562537,0.303386181248777,1.90839694656489,0.773145429633979,49.5596007046389,51.7322372284204,46.5,1.95733020160501,1.95733020160501,0,2,2,0,"Sac",10218,17.7,99.0898414562537,0.303386181248777,1.90839694656489,0.773145429633979,49.5596007046389,51.7322372284204,46.5,2.93599530240752,2.93599530240752,0,3,3,0,"2015 - 2017",-0.00978665100802505,-0.00978665100802505,0
"Shelby",19165,12024,20.3,99.0435795076514,0.266134397870925,1.82135728542914,0.565535595475715,49.4178310046574,51.7714570858283,45.4,9.14836992681304,8.3166999334664,0.83166999334664,11,10,1,"Shelby",12024,20.3,99.0435795076514,0.266134397870925,1.82135728542914,0.565535595475715,49.4178310046574,51.7714570858283,45.4,14.9700598802395,12.4750499001996,2.49500998003992,18,15,3,"2015 - 2017",-0.0582168995342648,-0.041583499667332,-0.0166333998669328
"Sioux",19167,34665,45.1,90.6995528631184,0.372133275638252,8.65714697822011,4.17712390018751,48.5532958315304,48.6744555026684,32.8,10.3851146689745,9.80816385403144,0.576950814943026,36,34,2,"Sioux",34665,45.1,90.6995528631184,0.372133275638252,8.65714697822011,4.17712390018751,48.5532958315304,48.6744555026684,32.8,17.3085244482908,15.5776720034617,1.73085244482908,60,54,6,"2015 - 2017",-0.0692340977931631,-0.0576950814943026,-0.0115390162988605
"Taylor",19173,6262,11.7,96.9019482593421,0.223570744171191,5.81283934845097,2.34749281379751,50.2555094219099,50.6228042159055,44.6,4.79080166081124,4.79080166081124,0,3,3,0,"Taylor",6262,11.7,96.9019482593421,0.223570744171191,5.81283934845097,2.34749281379751,50.2555094219099,50.6228042159055,44.6,4.79080166081124,4.79080166081124,0,3,3,0,"2015 - 2017",0,0,0
"Union",19175,12750,29.9,95.2470588235294,0.698039215686274,1.76470588235294,0.580392156862745,47.8901960784314,50.4156862745098,40.9,1.56862745098039,1.56862745098039,0,2,2,0,"Union",12750,29.9,95.2470588235294,0.698039215686274,1.76470588235294,0.580392156862745,47.8901960784314,50.4156862745098,40.9,12.5490196078431,9.41176470588235,3.13725490196078,16,12,4,"2015 - 2017",-0.109803921568627,-0.0784313725490196,-0.0313725490196078
"Webster",19187,37612,52.4,93.3079868127193,3.88705732213124,3.84451770711475,1.08476018292034,51.7574178453685,49.3087312559821,40,8.77379559714985,6.64681484632564,2.12698075082421,33,25,8,"Webster",37612,52.4,93.3079868127193,3.88705732213124,3.84451770711475,1.08476018292034,51.7574178453685,49.3087312559821,40,14.3571200680634,10.634903754121,3.72221631394236,54,40,14,"2015 - 2017",-0.0558332447091354,-0.0398808890779538,-0.0159523556311815
"Winnebago",19189,10636,26.5,98.1666039864611,0.799172621286198,3.38473110191801,1.10943963896202,50.611132004513,51.5513350883791,43.4,5.64121850319669,4.70101541933058,0.940203083866115,6,5,1,"Winnebago",10636,26.5,98.1666039864611,0.799172621286198,3.38473110191801,1.10943963896202,50.611132004513,51.5513350883791,43.4,2.82060925159835,0.940203083866115,1.88040616773223,3,1,2,"2015 - 2017",0.0282060925159835,0.0376081233546446,-0.00940203083866115
"Woodbury",19193,103421,117.8,82.5625356552344,2.3747594782491,13.5301341120275,6.03359085678924,48.7270476982431,50.0652672087874,35.1,11.7964436623123,10.8295220506474,0.966921611664942,122,112,10,"Woodbury",103421,117.8,82.5625356552344,2.3747594782491,13.5301341120275,6.03359085678924,48.7270476982431,50.0652672087874,35.1,19.2417400721324,14.1170555303082,5.12468454182419,199,146,53,"2015 - 2017",-0.0744529640982006,-0.032875334796608,-0.0415776293015925
"Wright",19197,12999,22.3,96.5074236479729,0.438495268866836,9.80075390414647,2.76175090391569,50.5808139087622,51.1885529656127,44.4,19.2322486345103,19.2322486345103,0,25,25,0,"Wright",12999,22.3,96.5074236479729,0.438495268866836,9.80075390414647,2.76175090391569,50.5808139087622,51.1885529656127,44.4,52.3117162858681,43.8495268866836,8.46218939918455,68,57,11,"2015 - 2017",-0.330794676513578,-0.246172782521732,-0.0846218939918455
"Blue Earth",27013,66941,87.4,88.7348560672831,2.60079771739293,2.36925053405237,0.594553412706712,48.115504698167,47.5104943158901,29.8,20.3163980221389,18.5237746672443,1.79262335489461,136,124,12,"Blue Earth",66941,87.4,88.7348560672831,2.60079771739293,2.36925053405237,0.594553412706712,48.115504698167,47.5104943158901,29.8,30.0264411944847,25.6942680868227,4.33217310766197,201,172,29,"2015 - 2017",-0.097100431723458,-0.0717049341957843,-0.0253954975276736
"Brown",27015,25470,41.2,99.1166077738516,0.239497447978013,3.37652139772281,0.895170789163722,50.4750687082843,51.1857086768748,43.1,7.06713780918728,6.28190027483314,0.785237534354142,18,16,2,"Brown",25470,41.2,99.1166077738516,0.239497447978013,3.37652139772281,0.895170789163722,50.4750687082843,51.1857086768748,43.1,14.5268943855516,11.3859442481351,3.14095013741657,37,29,8,"2015 - 2017",-0.0745975657636435,-0.0510404397330192,-0.0235571260306243
"Cottonwood",27033,11661,18,92.3848726524312,0.746076665809107,6.17442757910985,2.72703884744018,49.4211474144585,50.8018180258983,44.1,8.5755938598748,6.00291570191236,2.57267815796244,10,7,3,"Cottonwood",11661,18,92.3848726524312,0.746076665809107,6.17442757910985,2.72703884744018,49.4211474144585,50.8018180258983,44.1,16.2936283337621,7.71803447388732,8.5755938598748,19,9,10,"2015 - 2017",-0.0771803447388732,-0.0171511877197496,-0.0600291570191236
"Faribault",27043,14001,19.4,100.292836225984,0.335690307835155,5.83529747875152,1.60702806942361,51.6463109777873,52.296264552532,45.9,2.85693879008642,2.85693879008642,0,4,4,0,"Faribault",14001,19.4,100.292836225984,0.335690307835155,5.83529747875152,1.60702806942361,51.6463109777873,52.296264552532,45.9,6.42811227769445,4.28540818512963,2.14270409256482,9,6,3,"2015 - 2017",-0.0357117348760803,-0.0142846939504321,-0.0214270409256482
"Jackson",27063,10222,14.2,96.1651340246527,0.459792604187048,2.70984151829388,1.17393856388182,50.7728428878889,49.6576012522011,44,4.89141068284093,3.91312854627274,0.978282136568186,5,4,1,"Jackson",10222,14.2,96.1651340246527,0.459792604187048,2.70984151829388,1.17393856388182,50.7728428878889,49.6576012522011,44,6.8479749559773,1.95656427313637,4.89141068284093,7,2,5,"2015 - 2017",-0.0195656427313637,0.0195656427313637,-0.0391312854627274
"Le Sueur",27079,27719,58.5,95.3966593311447,0.339117572784011,5.20942313936289,2.20065658934305,50.4635809372633,49.4786969226884,39.7,3.24687037771925,2.88610700241711,0.360763375302139,9,8,1,"Le Sueur",27719,58.5,95.3966593311447,0.339117572784011,5.20942313936289,2.20065658934305,50.4635809372633,49.4786969226884,39.7,2.88610700241711,2.88610700241711,0,8,8,0,"2015 - 2017",0.00360763375302139,0,0.00360763375302139
"Lincoln",27081,5816,10.6,99.3294360385144,0.137551581843191,1.23796423658872,0.739339752407153,50.8940852819807,50.4814305364512,46.1,13.7551581843191,13.7551581843191,0,8,8,0,"Lincoln",5816,10.6,99.3294360385144,0.137551581843191,1.23796423658872,0.739339752407153,50.8940852819807,50.4814305364512,46.1,24.0715268225585,24.0715268225585,0,14,14,0,"2015 - 2017",-0.103163686382393,-0.103163686382393,0
"Lyon",27083,25698,35.6,90.9020157210678,2.28422445326485,5.99657560899681,2.7550782162036,49.9844345863491,50.6342906062729,34.3,14.7871429683244,12.4523309206942,2.33481204763017,38,32,6,"Lyon",25698,35.6,90.9020157210678,2.28422445326485,5.99657560899681,2.7550782162036,49.9844345863491,50.6342906062729,34.3,28.7960152541054,24.5155265001167,4.28048875398864,74,63,11,"2015 - 2017",-0.14008872285781,-0.120631955794225,-0.0194567670635847
"Martin",27091,20731,28.4,97.1588442429212,0.30871641503063,3.58882832473108,1.33616323380445,49.3415657710675,51.1842168732816,45.4,27.4950557136655,22.1889923303266,5.30606338333896,57,46,11,"Martin",20731,28.4,97.1588442429212,0.30871641503063,3.58882832473108,1.33616323380445,49.3415657710675,51.1842168732816,45.4,31.8363803000338,22.1889923303266,9.6473879697072,66,46,20,"2015 - 2017",-0.0434132458636824,0,-0.0434132458636824
"Murray",27101,8699,12.1,96.9651684101621,0.287389355098287,2.78192895735142,1.18404414300494,49.7413495804115,50.5575353488907,46.7,3.44867226117945,3.44867226117945,0,3,3,0,"Murray",8699,12.1,96.9651684101621,0.287389355098287,2.78192895735142,1.18404414300494,49.7413495804115,50.5575353488907,46.7,5.74778710196574,2.2991148407863,3.44867226117945,5,2,3,"2015 - 2017",-0.022991148407863,0.0114955742039315,-0.0344867226117945
"Nicollet",27103,33058,70.8,92.7642325609535,2.01766592050336,3.7086333111501,1.20091959586182,49.5008772460524,49.4978522596648,34.2,1.2099945550245,1.2099945550245,0,4,4,0,"Nicollet",33058,70.8,92.7642325609535,2.01766592050336,3.7086333111501,1.20091959586182,49.5008772460524,49.4978522596648,34.2,1.2099945550245,1.2099945550245,0,4,4,0,"2015 - 2017",0,0,0
"Nobles",27105,21696,30,74.695796460177,3.42459439528024,22.2160766961652,12.6567109144543,50.3180309734513,48.2162610619469,37.5,8.75737463126844,6.45280235988201,2.30457227138643,19,14,5,"Nobles",21696,30,74.695796460177,3.42459439528024,22.2160766961652,12.6567109144543,50.3180309734513,48.2162610619469,37.5,16.132005899705,12.4446902654867,3.68731563421829,35,27,8,"2015 - 2017",-0.0737463126843658,-0.0599188790560472,-0.0138274336283186
"Pipestone",27117,9486,20.4,94.6131140628294,0.590343664347459,3.74235715791693,2.27703984819734,49.2199030149694,51.9397006114274,42.2,3.16255534471853,3.16255534471853,0,3,3,0,"Pipestone",9486,20.4,94.6131140628294,0.590343664347459,3.74235715791693,2.27703984819734,49.2199030149694,51.9397006114274,42.2,10.5418511490618,4.21674045962471,6.32511068943707,10,4,6,"2015 - 2017",-0.0737929580434324,-0.0105418511490618,-0.0632511068943706
"Redwood",27127,16142,18.3,88.6197497212241,0.464626440341965,2.07533143352744,0.365506133069013,49.3309379259076,50.154875480114,42.6,9.91203072729525,8.67302688638335,1.23900384091191,16,14,2,"Redwood",16142,18.3,88.6197497212241,0.464626440341965,2.07533143352744,0.365506133069013,49.3309379259076,50.154875480114,42.6,8.67302688638335,8.05352496592739,0.619501920455953,14,13,1,"2015 - 2017",0.0123900384091191,0.00619501920455953,0.00619501920455953
"Rock",27133,9788,20.3,95.6783816918676,0.602778912954638,2.01266857376379,0.572129137719657,48.9170412750306,50.051082958725,41.3,8.1732733959951,7.15161422149571,1.02165917449939,8,7,1,"Rock",9788,20.3,95.6783816918676,0.602778912954638,2.01266857376379,0.572129137719657,48.9170412750306,50.051082958725,41.3,13.281569268492,12.2599100939926,1.02165917449939,13,12,1,"2015 - 2017",-0.0510829587249694,-0.0510829587249694,0
"Sibley",27143,15334,25.5,94.1046041476458,0.313029868266597,7.16055823659841,2.94117647058824,49.8760923438111,49.419590452589,40.3,1.30429111777749,1.30429111777749,0,2,2,0,"Sibley",15334,25.5,94.1046041476458,0.313029868266597,7.16055823659841,2.94117647058824,49.8760923438111,49.419590452589,40.3,3.26072779444372,1.30429111777749,1.95643667666623,5,2,3,"2015 - 2017",-0.0195643667666623,0,-0.0195643667666623
"Watonwan",27165,11204,25.5,86.9332381292396,0.731881470903249,20.8675473045341,9.97857907890039,50.089253837915,49.9732238486255,41.2,8.03284541235273,7.14030703320243,0.892538379150304,9,8,1,"Watonwan",11204,25.5,86.9332381292396,0.731881470903249,20.8675473045341,9.97857907890039,50.089253837915,49.9732238486255,41.2,11.6029989289539,8.92538379150304,2.67761513745091,13,10,3,"2015 - 2017",-0.0357015351660121,-0.0178507675830061,-0.0178507675830061
"Becker",27005,33611,23.3,85.44821635774,0.41057986968552,1.18413614590461,0.258843830888697,48.5376811163012,48.1687542768736,42.2,13.9835173008836,11.6033441432864,2.38017315759722,47,39,8,"Becker",33611,23.3,85.44821635774,0.41057986968552,1.18413614590461,0.258843830888697,48.5376811163012,48.1687542768736,42.2,14.8760822349826,10.4132575644878,4.46282467049478,50,35,15,"2015 - 2017",-0.00892564934098956,0.0119008657879861,-0.0208265151289756
"Beltrami",27007,45700,15,72.9956236323851,0.573304157549234,1.47921225382932,0.2472647702407,48.5426695842451,48.7045951859956,33.3,13.3479212253829,11.8161925601751,1.53172866520788,61,54,7,"Beltrami",45700,15,72.9956236323851,0.573304157549234,1.47921225382932,0.2472647702407,48.5426695842451,48.7045951859956,33.3,23.4135667396061,18.3807439824945,5.0328227571116,107,84,23,"2015 - 2017",-0.100656455142232,-0.0656455142231947,-0.0350109409190372
"Benton",27009,38930,94.2,93.3675828409967,1.92396609298741,1.62342666324172,0.387875674287182,49.5170819419471,49.2525044952479,34.2,0,0,0,0,0,0,"Benton",38930,94.2,93.3675828409967,1.92396609298741,1.62342666324172,0.387875674287182,49.5170819419471,49.2525044952479,34.2,0.51374261494991,0.51374261494991,0,2,2,0,"2015 - 2017",-0.0051374261494991,-0.0051374261494991,0
"Big Stone",27011,5271,10,98.1787137165623,0.208689053310567,0.777841016884842,0.284575981787137,48.8522102067919,51.1098463289698,48.4,11.3830392714855,9.48586605957124,1.89717321191425,6,5,1,"Big Stone",5271,10,98.1787137165623,0.208689053310567,0.777841016884842,0.284575981787137,48.8522102067919,51.1098463289698,48.4,20.8689053310567,18.9717321191425,1.89717321191425,11,10,1,"2015 - 2017",-0.0948586605957124,-0.0948586605957124,0
"Carver",27019,96002,255.3,87.9669173558884,1.17080894148039,3.66138205454053,1.38642944938647,47.1198516697569,47.7135893002229,36.2,9.89562717443387,8.95814670527697,0.937480469156893,95,86,9,"Carver",96002,255.3,87.9669173558884,1.17080894148039,3.66138205454053,1.38642944938647,47.1198516697569,47.7135893002229,36.2,14.2705360304994,11.8747526093206,2.39578342117873,137,114,23,"2015 - 2017",-0.043749088560655,-0.0291660590404367,-0.0145830295202183
"Cass",27021,28883,12,84.942699858048,0.211196897829173,1.17716303708064,0.20081016514905,50.5591524426133,48.346778381747,46.7,6.57826403074473,5.5395907627324,1.03867326801233,19,16,3,"Cass",28883,12,84.942699858048,0.211196897829173,1.17716303708064,0.20081016514905,50.5591524426133,48.346778381747,46.7,9.69428383478171,7.61693729875705,2.07734653602465,28,22,6,"2015 - 2017",-0.0311601980403698,-0.0207734653602465,-0.0103867326801233
"Chippewa",27023,12223,20.8,95.1648531457089,0.531784340996482,4.99877280536693,2.59347132455207,49.922277673239,51.8612451934877,43,10.6356868199296,9.81755706455044,0.818129755379203,13,12,1,"Chippewa",12223,20.8,95.1648531457089,0.531784340996482,4.99877280536693,2.59347132455207,49.922277673239,51.8612451934877,43,8.18129755379203,7.36316779841283,0.818129755379203,10,9,1,"2015 - 2017",0.0245438926613761,0.0245438926613761,0
"Clay",27027,62027,58.9,88.1616070420946,1.35747335837619,3.31468554016799,0.851242200976994,46.9747045641414,48.1435503893466,31.7,11.4466280813194,8.86710626017702,2.57952182114241,71,55,16,"Clay",62027,58.9,88.1616070420946,1.35747335837619,3.31468554016799,0.851242200976994,46.9747045641414,48.1435503893466,31.7,10.8017476260338,7.09368500814162,3.70806261789221,67,44,23,"2015 - 2017",0.00644880455285601,0.017734212520354,-0.011285407967498
"Clearwater",27029,8778,8.5,86.3408521303258,0.341763499658236,1.36705399863295,0.193665983139667,49.8291182501709,49.2253360674413,42,2.27842333105491,1.13921166552745,1.13921166552745,2,1,1,"Clearwater",8778,8.5,86.3408521303258,0.341763499658236,1.36705399863295,0.193665983139667,49.8291182501709,49.2253360674413,42,2.27842333105491,2.27842333105491,0,2,2,0,"2015 - 2017",0,-0.0113921166552745,0.0113921166552745
"Crow Wing",27035,64068,55.4,94.2248860585628,0.488543422613473,1.01766872697759,0.213835299993757,48.5936817131797,48.9589186489355,42.3,34.9628519697821,31.8411687581944,3.12168321158769,224,204,20,"Crow Wing",64068,55.4,94.2248860585628,0.488543422613473,1.01766872697759,0.213835299993757,48.5936817131797,48.9589186489355,42.3,24.6612973715427,19.9787725541612,4.68252481738153,158,128,30,"2015 - 2017",0.103015545982394,0.118623962040332,-0.0156084160579384
"Douglas",27041,36935,51.3,95.2646541221064,0.406118857452281,0.923243535941519,0.197644510626777,48.8885880601056,48.604304859889,43.1,8.663868958982,7.85163124407743,0.812237714904562,32,29,3,"Douglas",36935,51.3,95.2646541221064,0.406118857452281,0.923243535941519,0.197644510626777,48.8885880601056,48.604304859889,43.1,10.0175984838229,7.31013943414106,2.70745904968187,37,27,10,"2015 - 2017",-0.0135372952484094,0.00541491809936375,-0.0189522133477731
"Grant",27051,6016,10.5,97.4734042553192,0.315824468085106,1.5625,0.69813829787234,49.4348404255319,50.5984042553192,46.3,6.64893617021277,4.98670212765957,1.66223404255319,4,3,1,"Grant",6016,10.5,97.4734042553192,0.315824468085106,1.5625,0.69813829787234,49.4348404255319,50.5984042553192,46.3,11.6356382978723,8.31117021276596,3.32446808510638,7,5,2,"2015 - 2017",-0.0498670212765957,-0.0332446808510638,-0.0166223404255319
"Hubbard",27057,20271,20.3,95.2789699570815,0.236791475506882,1.61314192689063,0.453850328054857,50.7523062503083,50.0221992008288,46.4,5.42647131369937,5.42647131369937,0,11,11,0,"Hubbard",20271,20.3,95.2789699570815,0.236791475506882,1.61314192689063,0.453850328054857,50.7523062503083,50.0221992008288,46.4,3.94652459178136,2.95989344383602,0.986631147945341,8,6,2,"2015 - 2017",0.0147994672191801,0.0246657786986335,-0.00986631147945341
"Itasca",27061,45360,15.5,93.0224867724868,0.317460317460317,0.919312169312169,0.163139329805996,50.1477072310406,49.1865079365079,45.3,8.81834215167548,7.93650793650794,0.881834215167549,40,36,4,"Itasca",45360,15.5,93.0224867724868,0.317460317460317,0.919312169312169,0.163139329805996,50.1477072310406,49.1865079365079,45.3,13.4479717813051,11.2433862433862,2.20458553791887,61,51,10,"2015 - 2017",-0.0462962962962963,-0.0330687830687831,-0.0132275132275132
"Kandiyohi",27067,42639,49.5,91.9486854757382,2.30774642932527,11.0462252867094,2.863575599803,49.4336171110955,49.6282745843008,39.5,7.50486643683013,6.33223105607542,1.17263538075471,32,27,5,"Kandiyohi",42639,49.5,91.9486854757382,2.30774642932527,11.0462252867094,2.863575599803,49.4336171110955,49.6282745843008,39.5,9.38108304603766,7.03581228452825,2.34527076150942,40,30,10,"2015 - 2017",-0.0187621660920753,-0.00703581228452825,-0.0117263538075471
"Kittson",27069,4558,4.1,98.376480912681,0.241333918385257,1.51382185168934,0.263273365511189,50.1535761298815,49.7147871873629,48.2,4.38788942518649,2.19394471259324,2.19394471259324,2,1,1,"Kittson",4558,4.1,98.376480912681,0.241333918385257,1.51382185168934,0.263273365511189,50.1535761298815,49.7147871873629,48.2,6.58183413777973,4.38788942518649,2.19394471259324,3,2,1,"2015 - 2017",-0.0219394471259324,-0.0219394471259324,0
"Koochiching",27071,13184,4.2,95.5172936893204,0.591626213592233,1.11498786407767,0.189623786407767,50.121359223301,50.8419296116505,46.3,10.618932038835,8.34344660194175,2.2754854368932,14,11,3,"Koochiching",13184,4.2,95.5172936893204,0.591626213592233,1.11498786407767,0.189623786407767,50.121359223301,50.8419296116505,46.3,23.5133495145631,18.9623786407767,4.55097087378641,31,25,6,"2015 - 2017",-0.128944174757282,-0.10618932038835,-0.022754854368932
"Lac qui Parle",27073,7182,9.2,98.6772486772487,0.236702868281816,1.50375939849624,0.6265664160401,50.5291005291005,50.5430242272348,48.7,5.56947925368978,4.17710944026734,1.39236981342244,4,3,1,"Lac qui Parle",7182,9.2,98.6772486772487,0.236702868281816,1.50375939849624,0.6265664160401,50.5291005291005,50.5430242272348,48.7,19.4931773879142,12.531328320802,6.96184906711222,14,9,5,"2015 - 2017",-0.139236981342244,-0.0835421888053467,-0.0556947925368978
"Lake of the Woods",27077,4037,2.3,95.9623482784246,0.346792172405251,0.866980431013128,0.322021302947733,51.2261580381471,48.972008917513,48.4,22.2937825117662,17.3396086202626,4.95417389150359,9,7,2,"Lake of the Woods",4037,2.3,95.9623482784246,0.346792172405251,0.866980431013128,0.322021302947733,51.2261580381471,48.972008917513,48.4,17.3396086202626,14.8625216745108,2.4770869457518,7,6,1,"2015 - 2017",0.0495417389150359,0.024770869457518,0.024770869457518
"McLeod",27085,36487,72.2,96.3603475210349,0.545399731411188,4.9634116260586,1.49916408583879,50.0918135226245,50.3576616329104,39.1,6.85175541973854,6.577685202949,0.274070216789541,25,24,1,"McLeod",36487,72.2,96.3603475210349,0.545399731411188,4.9634116260586,1.49916408583879,50.0918135226245,50.3576616329104,39.1,20.2811960424261,17.5404938745307,2.74070216789541,74,64,10,"2015 - 2017",-0.134294406226875,-0.109628086715817,-0.0246663195110587
"Mahnomen",27087,5499,9.4,49.3362429532642,0.200036370249136,1.80032733224223,0.0545553737043099,50.0454628114203,48.3906164757229,37.4,0,0,0,0,0,0,"Mahnomen",5499,9.4,49.3362429532642,0.200036370249136,1.80032733224223,0.0545553737043099,50.0454628114203,48.3906164757229,37.4,0,0,0,0,0,0,"2015 - 2017",0,0,0
"Marshall",27089,9382,5.2,97.196759752718,0.277126412278832,3.59198465146024,1.57748880835643,50.9592837348113,49.6482626305692,44,1.06587081645705,0,1.06587081645705,1,0,1,"Marshall",9382,5.2,97.196759752718,0.277126412278832,3.59198465146024,1.57748880835643,50.9592837348113,49.6482626305692,44,4.26348326582818,3.19761244937114,1.06587081645705,4,3,1,"2015 - 2017",-0.0319761244937114,-0.0319761244937114,0
"Meeker",27093,23233,36,97.546593207937,0.331425128050618,3.30133861317953,1.1707485042827,50.9318641587397,49.3565187448887,41.2,2.58253346532949,2.15211122110791,0.430422244221581,6,5,1,"Meeker",23233,36,97.546593207937,0.331425128050618,3.30133861317953,1.1707485042827,50.9318641587397,49.3565187448887,41.2,3.01295570955107,2.58253346532949,0.430422244221581,7,6,1,"2015 - 2017",-0.00430422244221581,-0.00430422244221581,0
"Morrison",27097,33545,29.1,96.6641824414965,0.390520196750633,1.19839022208973,0.310031301237144,49.9210016395886,49.0445669995528,40.6,4.47160530630496,4.47160530630496,0,15,15,0,"Morrison",33545,29.1,96.6641824414965,0.390520196750633,1.19839022208973,0.310031301237144,49.9210016395886,49.0445669995528,40.6,8.6451035921896,6.85646146966761,1.78864212252199,29,23,6,"2015 - 2017",-0.0417349828588463,-0.0238485616336265,-0.0178864212252199
"Norman",27107,6651,7.6,97.0530747256052,0.195459329424147,4.14975191700496,1.38325063900165,51.3757329724853,51.6463689670726,45.1,6.01413321305067,3.00706660652533,3.00706660652533,4,2,2,"Norman",6651,7.6,97.0530747256052,0.195459329424147,4.14975191700496,1.38325063900165,51.3757329724853,51.6463689670726,45.1,6.01413321305067,3.00706660652533,3.00706660652533,4,2,2,"2015 - 2017",0,0,0
"Otter Tail",27111,57599,25.9,95.6266601850727,0.746540738554489,2.58685046615393,0.885432038750673,49.8689213354399,49.6171808538343,46.1,6.25010850882828,5.72926613309259,0.52084237573569,36,33,3,"Otter Tail",57599,25.9,95.6266601850727,0.746540738554489,2.58685046615393,0.885432038750673,49.8689213354399,49.6171808538343,46.1,5.72926613309259,5.03480963211167,0.69445650098092,33,29,4,"2015 - 2017",0.0052084237573569,0.0069445650098092,-0.0017361412524523
